codgeo;libgeo;an;med_disp
02450;Macquigny;2020;17270
02451;Magny-la-Fosse;2020;19120
02452;Maissemy;2020;22490
02453;Maizy;2020;21890
02454;La Malmaison;2020;20650
02455;Malzy;2020;21420
02456;Manicamp;2020;19660
02457;Marchais;2020;19120
02458;Dhuys et Morin-en-Brie;2020;22470
02459;Marcy;2020;26220
02460;Marcy-sous-Marle;2020;19680
02461;Marest-Dampcourt;2020;22060
02462;Mareuil-en-Dôle;2020;21750
02463;Marfontaine;2020;
02464;Margival;2020;22040
02465;Marigny-en-Orxois;2020;22950
02466;Marizy-Sainte-Geneviève;2020;22870
02467;Marizy-Saint-Mard;2020;
02468;Marle;2020;17930
02469;Marly-Gomont;2020;18500
02470;Martigny;2020;19020
02471;Martigny-Courpierre;2020;22620
02472;Mauregny-en-Haye;2020;20520
02473;Mayot;2020;20040
02474;Mennessis;2020;22430
02476;Mennevret;2020;18020
02477;Mercin-et-Vaux;2020;24220
02478;Merlieux-et-Fouquerolles;2020;21570
02480;Mesbrecourt-Richecourt;2020;22100
02481;Mesnil-Saint-Laurent;2020;29000
02482;Meurival;2020;
02483;Mézières-sur-Oise;2020;22700
02484;Mézy-Moulins;2020;21540
02485;Missy-aux-Bois;2020;
02486;Missy-lès-Pierrepont;2020;
02487;Missy-sur-Aisne;2020;22580
02488;Molain;2020;20190
02489;Molinchart;2020;24990
02490;Monampteuil;2020;27750
02491;Monceau-le-Neuf-et-Faucouzy;2020;19180
02492;Monceau-lès-Leups;2020;20990
02493;Monceau-le-Waast;2020;21160
02494;Monceau-sur-Oise;2020;22130
02495;Mondrepuis;2020;20400
02496;Monnes;2020;23090
02497;Mons-en-Laonnois;2020;23260
02498;Montaigu;2020;21100
02499;Montbavin;2020;
02500;Montbrehain;2020;19000
02501;Montchâlons;2020;
02502;Montcornet;2020;17200
02503;Mont-d'Origny;2020;18970
02504;Montescourt-Lizerolles;2020;20440
02505;Montfaucon;2020;22980
02506;Montgobert;2020;24990
02507;Montgru-Saint-Hilaire;2020;
02508;Monthenault;2020;23140
02509;Monthiers;2020;22510
02510;Monthurel;2020;24030
02511;Montigny-en-Arrouaise;2020;19490
02512;Montigny-l'Allier;2020;22610
02513;Montigny-le-Franc;2020;21030
02514;Montigny-Lengrain;2020;21560
02515;Montigny-lès-Condé;2020;
02516;Montigny-sous-Marle;2020;
02517;Montigny-sur-Crécy;2020;19540
02518;Montlevon;2020;21920
02519;Montloué;2020;16300
02520;Mont-Notre-Dame;2020;21860
02521;Montreuil-aux-Lions;2020;23700
02522;Mont-Saint-Jean;2020;
02523;Mont-Saint-Martin;2020;
02524;Mont-Saint-Père;2020;23140
02525;Morcourt;2020;24280
02526;Morgny-en-Thiérache;2020;
02527;Morsain;2020;22510
02528;Mortefontaine;2020;23800
02529;Mortiers;2020;20900
02530;Moulins;2020;
02531;Moussy-Verneuil;2020;22030
02532;Moÿ-de-l'Aisne;2020;22290
02533;Muret-et-Crouttes;2020;23840
02534;Muscourt;2020;
02535;Nampcelles-la-Cour;2020;20730
02536;Nampteuil-sous-Muret;2020;
02537;Nanteuil-la-Fosse;2020;21940
02538;Nanteuil-Notre-Dame;2020;
02539;Nauroy;2020;20790
02540;Nesles-la-Montagne;2020;23350
02541;Neufchâtel-sur-Aisne;2020;22580
02542;Neuflieux;2020;
02543;Neuilly-Saint-Front;2020;20380
02544;Neuve-Maison;2020;19290
02545;La Neuville-Bosmont;2020;20850
02546;La Neuville-en-Beine;2020;21930
02547;La Neuville-Housset;2020;
02548;La Neuville-lès-Dorengt;2020;19790
02549;Neuville-Saint-Amand;2020;23410
02550;Neuville-sur-Ailette;2020;21180
02551;Neuville-sur-Margival;2020;21650
02552;Neuvillette;2020;24040
02553;Nizy-le-Comte;2020;20060
02554;Nogentel;2020;23900
02555;Nogent-l'Artaud;2020;21080
02556;Noircourt;2020;
02557;Noroy-sur-Ourcq;2020;22220
02558;Le Nouvion-en-Thiérache;2020;18770
02559;Nouvion-et-Catillon;2020;19000
02560;Nouvion-le-Comte;2020;23450
02561;Nouvion-le-Vineux;2020;26230
02562;Nouvron-Vingré;2020;20910
02563;Noyales;2020;18750
02564;Bernoy-le-Château;2020;23570
02565;Œuilly;2020;22060
02566;Ognes;2020;22650
02567;Ohis;2020;18430
02568;Oigny-en-Valois;2020;23430
02569;Oisy;2020;18940
02570;Ollezy;2020;20550
02571;Omissy;2020;24040
02572;Orainville;2020;24760
02573;Orgeval;2020;
02574;Origny-en-Thiérache;2020;19540
02575;Origny-Sainte-Benoite;2020;18510
02576;Osly-Courtil;2020;23410
02577;Ostel;2020;
02578;Oulches-la-Vallée-Foulon;2020;
02579;Oulchy-la-Ville;2020;21710
02580;Oulchy-le-Château;2020;20190
02581;Paars;2020;24060
02582;Paissy;2020;
02583;Pancy-Courtecon;2020;
02584;Papleux;2020;23460
02585;Parcy-et-Tigny;2020;22570
02586;Parfondeval;2020;23510
02587;Parfondru;2020;21730
02588;Pargnan;2020;
02589;Pargny-Filain;2020;22650
02590;Pargny-la-Dhuys;2020;20570
02591;Pargny-les-Bois;2020;20270
02592;Parpeville;2020;20970
02593;Pasly;2020;24260
02594;Passy-en-Valois;2020;24790
02595;Passy-sur-Marne;2020;26460
02596;Pavant;2020;21770
02598;Pernant;2020;24010
02599;Pierremande;2020;21620
02600;Pierrepont;2020;21480
02601;Pignicourt;2020;22160
02602;Pinon;2020;19670
02604;Pithon;2020;
02605;Pleine-Selve;2020;21390
02606;Le Plessier-Huleu;2020;
02607;Ploisy;2020;22520
02608;Plomion;2020;18470
02609;Ployart-et-Vaurseine;2020;
02610;Pommiers;2020;23130
02612;Pont-Arcy;2020;19640
02613;Pontavert;2020;22500
02614;Pontru;2020;21020
02615;Pontruet;2020;25490
02616;Pont-Saint-Mard;2020;21160
02617;Pouilly-sur-Serre;2020;21360
02618;Prémont;2020;19600
02619;Prémontré;2020;23400
02620;Presles-et-Boves;2020;21360
02621;Presles-et-Thierny;2020;26610
02622;Priez;2020;
02623;Prisces;2020;
02624;Proisy;2020;21480
02625;Proix;2020;19890
02626;Prouvais;2020;24170
02627;Proviseux-et-Plesnoy;2020;22210
02628;Puiseux-en-Retz;2020;22710
02629;Puisieux-et-Clanlieu;2020;19360
02631;Quierzy;2020;20420
02632;Quincy-Basse;2020;
02633;Quincy-sous-le-Mont;2020;
02634;Raillimont;2020;
02635;Ramicourt;2020;21350
02636;Regny;2020;22790
02637;Remaucourt;2020;25290
02638;Remies;2020;19310
02639;Remigny;2020;22060
02640;Renansart;2020;17930
02641;Renneval;2020;15470
02642;Résigny;2020;19410
02643;Ressons-le-Long;2020;23420
02644;Retheuil;2020;23440
02645;Reuilly-Sauvigny;2020;21620
02647;Ribeauville;2020;
02648;Ribemont;2020;19360
02649;Rocourt-Saint-Martin;2020;21270
02650;Rocquigny;2020;19390
02651;Rogécourt;2020;
02652;Rogny;2020;
02653;Romeny-sur-Marne;2020;22910
02654;Romery;2020;
02655;Ronchères;2020;20900
02656;Roucy;2020;26050
02657;Rougeries;2020;18730
02658;Roupy;2020;23060
02659;Rouvroy;2020;26840
02660;Rouvroy-sur-Serre;2020;
02661;Royaucourt-et-Chailvet;2020;23780
02662;Rozet-Saint-Albin;2020;22670
02663;Rozières-sur-Crise;2020;22220
02664;Rozoy-Bellevalle;2020;25210
02665;Grand-Rozoy;2020;22760
02666;Rozoy-sur-Serre;2020;17920
02667;Saconin-et-Breuil;2020;24430
02668;Sains-Richaumont;2020;18690
02670;Saint-Algis;2020;19280
02671;Saint-Aubin;2020;19720
02672;Saint-Bandry;2020;23190
02673;Saint-Christophe-à-Berry;2020;22240
02674;Saint-Clément;2020;
02675;Sainte-Croix;2020;20720
02676;Saint-Erme-Outre-et-Ramecourt;2020;20520
02677;Saint-Eugène;2020;20260
02678;Sainte-Geneviève;2020;
02679;Saint-Gengoulph;2020;21140
02680;Saint-Gobain;2020;21520
02681;Saint-Gobert;2020;19790
02682;Saint-Mard;2020;19130
02683;Saint-Martin-Rivière;2020;
02684;Saint-Michel;2020;18170
02685;Saint-Nicolas-aux-Bois;2020;23470
02686;Saint-Paul-aux-Bois;2020;22190
02687;Saint-Pierre-Aigle;2020;24650
02688;Saint-Pierre-lès-Franqueville;2020;
02689;Saint-Pierremont;2020;
02690;Sainte-Preuve;2020;
02691;Saint-Quentin;2020;17990
02693;Saint-Rémy-Blanzy;2020;21140
02694;Saint-Simon;2020;21550
02696;Saint-Thomas;2020;
02697;Samoussy;2020;23560
02698;Sancy-les-Cheminots;2020;22190
02699;Saponay;2020;19560
02701;Saulchery;2020;21520
02702;Savy;2020;24520
02703;Seboncourt;2020;20580
02704;Selens;2020;20010
02705;La Selve;2020;19560
02706;Septmonts;2020;23530
02707;Septvaux;2020;22360
02708;Sequehart;2020;22930
02709;Serain;2020;18900
02710;Seraucourt-le-Grand;2020;21390
02711;Serches;2020;22150
02712;Sergy;2020;25340
02713;Seringes-et-Nesles;2020;20940
02714;Sermoise;2020;19990
02715;Serval;2020;
02716;Servais;2020;24470
02717;Séry-lès-Mézières;2020;21190
02718;Silly-la-Poterie;2020;23090
02719;Sinceny;2020;21360
02720;Sissonne;2020;18470
02721;Sissy;2020;23860
02722;Soissons;2020;17930
02723;Soize;2020;
02724;Sommelans;2020;
02725;Sommeron;2020;17750
02726;Sommette-Eaucourt;2020;21430
02727;Sons-et-Ronchères;2020;19070
02728;Sorbais;2020;22570
02729;Soucy;2020;
02730;Soupir;2020;19160
02731;Le Sourd;2020;18910
02732;Surfontaine;2020;
02734;Taillefontaine;2020;22340
02735;Tannières;2020;
02736;Tartiers;2020;20430
02737;Tavaux-et-Pontséricourt;2020;19590
02738;Tergnier;2020;18380
02739;Terny-Sorny;2020;22530
02740;Thenailles;2020;20580
02741;Thenelles;2020;18770
02742;Thiernu;2020;16400
02743;Le Thuel;2020;20020
02744;Torcy-en-Valois;2020;
02745;Toulis-et-Attencourt;2020;21290
02746;Travecy;2020;21020
02747;Trefcon;2020;
02748;Trélou-sur-Marne;2020;22880
02749;Troësnes;2020;22800
02750;Trosly-Loire;2020;18970
02751;Trucy;2020;23480
02752;Tugny-et-Pont;2020;20540
02753;Tupigny;2020;18740
02754;Ugny-le-Gay;2020;24850
02755;Urcel;2020;21110
02756;Urvillers;2020;23640
02757;Vadencourt;2020;17580
02758;Vailly-sur-Aisne;2020;20300
02759;La Vallée-au-Blé;2020;18930
02760;La Vallée-Mulâtre;2020;17060
02761;Variscourt;2020;24510
02762;Vassens;2020;20160
02763;Vasseny;2020;21430
02764;Vassogne;2020;
02765;Vaucelles-et-Beffecourt;2020;24700
02766;Vaudesson;2020;18880
02767;Vauxrezis;2020;24880
02768;Vauxaillon;2020;21880
02769;Vaux-Andigny;2020;19110
02770;Vauxbuin;2020;23560
02772;Vaux-en-Vermandois;2020;21890
02773;Vauxtin;2020;
02774;Vendelles;2020;21870
02775;Vendeuil;2020;23060
02776;Vendhuile;2020;19200
02777;Vendières;2020;21640
02778;Vendresse-Beaulne;2020;
02779;Vénérolles;2020;19050
02780;Venizel;2020;20350
02781;Verdilly;2020;23180
02782;Le Verguier;2020;20820
02783;Grand-Verly;2020;16910
02784;Petit-Verly;2020;20610
02785;Vermand;2020;22990
02786;Verneuil-sous-Coucy;2020;24100
02787;Verneuil-sur-Serre;2020;22530
02788;Versigny;2020;22430
02789;Vervins;2020;18310
02790;Vesles-et-Caumont;2020;20060
02791;Veslud;2020;22590
02792;Veuilly-la-Poterie;2020;21460
02793;Vézaponin;2020;22150
02794;Vézilly;2020;25350
02795;Vic-sur-Aisne;2020;21120
02796;Vichel-Nanteuil;2020;
02797;Viel-Arcy;2020;18340
02798;Viels-Maisons;2020;21360
02799;Vierzy;2020;20810
02800;Viffort;2020;21910
02801;Vigneux-Hocquet;2020;19880
02802;La Ville-aux-Bois-lès-Dizy;2020;19570
02803;La Ville-aux-Bois-lès-Pontavert;2020;22440
02804;Villemontoire;2020;22180
02805;Villeneuve-Saint-Germain;2020;19810
02806;Villeneuve-sur-Fère;2020;19680
02807;Villequier-Aumont;2020;24380
02808;Villeret;2020;20260
02809;Villers-Agron-Aiguizy;2020;
02810;Villers-Cotterêts;2020;20030
02812;Villers-Hélon;2020;25230
02813;Villers-le-Sec;2020;20930
02814;Villers-lès-Guise;2020;21010
02815;Villers-Saint-Christophe;2020;22620
02816;Villers-sur-Fère;2020;21570
02817;Ville-Savoye;2020;
02818;Villiers-Saint-Denis;2020;23430
02819;Vincy-Reuil-et-Magny;2020;18320
02820;Viry-Noureuil;2020;23220
02821;Vivaise;2020;23680
02822;Vivières;2020;23990
02823;Voharies;2020;
02824;Vorges;2020;26050
02826;Voulpaix;2020;20710
02827;Voyenne;2020;20270
02828;Vregny;2020;
02829;Vuillery;2020;
02830;Wassigny;2020;19350
02831;Watigny;2020;20180
02832;Wiège-Faty;2020;20410
02833;Wimy;2020;19560
02834;Wissignicourt;2020;22250
03001;Abrest;2020;22440
03002;Agonges;2020;20580
03003;Ainay-le-Château;2020;20600
03004;Andelaroche;2020;18160
03005;Archignat;2020;16900
03006;Arfeuilles;2020;16660
03007;Arpheuilles-Saint-Priest;2020;22680
03008;Arronnes;2020;20280
03009;Aubigny;2020;19480
03010;Audes;2020;20270
03011;Aurouër;2020;21690
03012;Autry-Issards;2020;22270
03013;Avermes;2020;22900
03014;Avrilly;2020;21160
03015;Bagneux;2020;21000
03016;Barberier;2020;22360
03017;Barrais-Bussolles;2020;18360
03018;Bayet;2020;21440
03019;Beaulon;2020;21120
03020;Beaune-d'Allier;2020;20580
03021;Bègues;2020;21590
03022;Bellenaves;2020;18360
03023;Bellerive-sur-Allier;2020;22710
03024;Bert;2020;18360
03025;Bessay-sur-Allier;2020;21380
03026;Besson;2020;22860
03027;Bézenet;2020;18970
03028;Billezois;2020;20070
03029;Billy;2020;22270
03030;Biozat;2020;22060
03031;Bizeneuille;2020;21190
03032;Blomard;2020;19730
03033;Bost;2020;21520
03034;Boucé;2020;20020
03035;Le Bouchaud;2020;16270
03036;Bourbon-l'Archambault;2020;21130
03037;Braize;2020;19010
03038;Bransat;2020;23350
03039;Bresnay;2020;20980
03040;Bressolles;2020;25200
03041;Le Brethon;2020;20010
03042;Le Breuil;2020;18230
03043;Broût-Vernet;2020;20590
03044;Brugheas;2020;23010
03045;Busset;2020;22350
03046;Buxières-les-Mines;2020;18600
03047;La Celle;2020;21450
03048;Cérilly;2020;19410
03049;Cesset;2020;22100
03050;La Chabanne;2020;15450
03051;Chambérat;2020;19950
03052;Chamblet;2020;22310
03053;Chantelle;2020;21140
03054;Chapeau;2020;23900
03055;La Chapelaude;2020;21480
03056;La Chapelle;2020;20910
03057;La Chapelle-aux-Chasses;2020;20690
03058;Chappes;2020;20470
03059;Chareil-Cintrat;2020;21080
03060;Charmeil;2020;23020
03061;Charmes;2020;22610
03062;Charroux;2020;23350
03063;Chassenard;2020;21460
03064;Château-sur-Allier;2020;19490
03065;Châtel-de-Neuvre;2020;20780
03066;Châtel-Montagne;2020;18770
03067;Châtelperron;2020;22750
03068;Châtelus;2020;19020
03069;Châtillon;2020;19870
03070;Chavenon;2020;20910
03071;Chavroches;2020;19000
03072;Chazemais;2020;21350
03073;Chemilly;2020;22850
03074;Chevagnes;2020;21460
03075;Chezelle;2020;21800
03076;Chézy;2020;23410
03077;Chirat-l'Église;2020;17330
03078;Chouvigny;2020;21010
03079;Cindré;2020;21550
03080;Cognat-Lyonne;2020;22280
03081;Colombier;2020;20040
03082;Commentry;2020;20110
03083;Contigny;2020;22090
03084;Cosne-d'Allier;2020;20750
03085;Coulandon;2020;24140
03086;Coulanges;2020;20010
03087;Couleuvre;2020;18580
03088;Courçais;2020;17700
03089;Coutansouze;2020;20370
03090;Couzon;2020;18690
03091;Créchy;2020;21610
03092;Cressanges;2020;21500
03093;Creuzier-le-Neuf;2020;23410
03094;Creuzier-le-Vieux;2020;24640
03095;Cusset;2020;20260
03096;Deneuille-lès-Chantelle;2020;
03097;Deneuille-les-Mines;2020;22470
03098;Désertines;2020;21580
03099;Deux-Chaises;2020;20150
03100;Diou;2020;20940
03101;Domérat;2020;22310
03102;Dompierre-sur-Besbre;2020;20370
03103;Le Donjon;2020;18210
03104;Doyet;2020;21170
03105;Droiturier;2020;20720
03106;Durdat-Larequille;2020;22150
03107;Ébreuil;2020;21820
03108;Échassières;2020;20580
03109;Escurolles;2020;21390
03110;Espinasse-Vozelle;2020;24120
03111;Estivareilles;2020;22520
03112;Étroussat;2020;20710
03113;Ferrières-sur-Sichon;2020;19520
03114;La Ferté-Hauterive;2020;23110
03115;Fleuriel;2020;21340
03116;Fourilles;2020;21300
03117;Franchesse;2020;19560
03118;Gannat;2020;20220
03119;Gannay-sur-Loire;2020;19950
03120;Garnat-sur-Engièvre;2020;21020
03121;Gennetines;2020;23350
03122;Gipcy;2020;20300
03124;Gouise;2020;21000
03125;La Guillermie;2020;13820
03126;Hauterive;2020;22490
03127;Hérisson;2020;22010
03128;Huriel;2020;21480
03129;Hyds;2020;20160
03130;Isle-et-Bardais;2020;19370
03131;Isserpent;2020;20380
03132;Jaligny-sur-Besbre;2020;20620
03133;Jenzat;2020;21490
03134;Laféline;2020;22720
03135;Lalizolle;2020;19430
03136;Lamaids;2020;18440
03137;Langy;2020;21520
03138;Lapalisse;2020;19880
03139;Laprugne;2020;17950
03140;Lavault-Sainte-Anne;2020;22100
03141;Lavoine;2020;18870
03142;Lenax;2020;18870
03143;Lételon;2020;
03144;Liernolles;2020;20250
03145;Lignerolles;2020;23330
03146;Limoise;2020;20780
03147;Loddes;2020;17260
03148;Loriges;2020;19500
03149;Louchy-Montfand;2020;22610
03150;Louroux-Bourbonnais;2020;18700
03151;Louroux-de-Beaune;2020;22490
03152;Louroux-de-Bouble;2020;19820
03154;Luneau;2020;18100
03155;Lurcy-Lévis;2020;19640
03156;Lusigny;2020;22290
03157;Magnet;2020;21800
03158;Haut-Bocage;2020;20570
03159;Malicorne;2020;20440
03160;Marcenat;2020;21870
03161;Marcillat-en-Combraille;2020;21490
03162;Marigny;2020;24230
03163;Mariol;2020;21650
03164;Le Mayet-d'École;2020;21170
03165;Le Mayet-de-Montagne;2020;19090
03166;Mazerier;2020;22600
03167;Mazirat;2020;21260
03168;Meaulne-Vitray;2020;20680
03169;Meillard;2020;21210
03170;Meillers;2020;22790
03171;Mercy;2020;20130
03172;Mesples;2020;18430
03173;Molinet;2020;20350
03174;Molles;2020;21780
03175;Monestier;2020;19450
03176;Monétay-sur-Allier;2020;21360
03177;Monétay-sur-Loire;2020;18010
03178;Montaiguët-en-Forez;2020;18790
03179;Montaigu-le-Blin;2020;20220
03180;Montbeugny;2020;21320
03181;Montcombroux-les-Mines;2020;20120
03182;Monteignet-sur-l'Andelot;2020;23280
03183;Le Montet;2020;20660
03184;Montilly;2020;23590
03185;Montluçon;2020;19120
03186;Montmarault;2020;19220
03187;Montoldre;2020;21930
03188;Montord;2020;21890
03189;Montvicq;2020;20650
03190;Moulins;2020;19600
03191;Murat;2020;19380
03192;Nades;2020;21130
03193;Nassigny;2020;21320
03194;Naves;2020;20600
03195;Néris-les-Bains;2020;23190
03196;Neuilly-en-Donjon;2020;18170
03197;Neuilly-le-Réal;2020;22540
03198;Neure;2020;20900
03200;Neuvy;2020;25180
03201;Nizerolles;2020;17780
03202;Noyant-d'Allier;2020;18970
03203;Paray-le-Frésil;2020;19770
03204;Paray-sous-Briailles;2020;21320
03205;Périgny;2020;20110
03206;La Petite-Marche;2020;18480
03207;Pierrefitte-sur-Loire;2020;20660
03208;Le Pin;2020;18310
03209;Poëzat;2020;23920
03210;Pouzy-Mésangy;2020;19920
03211;Prémilhat;2020;23800
03212;Quinssaines;2020;22820
03213;Reugny;2020;21530
03214;Rocles;2020;19730
03215;Rongères;2020;22000
03216;Ronnet;2020;19420
03217;Saint-Angel;2020;23830
03218;Saint-Aubin-le-Monial;2020;23410
03219;Saint-Bonnet-de-Four;2020;22640
03220;Saint-Bonnet-de-Rochefort;2020;21000
03221;Saint-Bonnet-Tronçais;2020;20300
03222;Saint-Caprais;2020;
03223;Saint-Christophe-en-Bourbonnais;2020;21880
03224;Saint-Clément;2020;17400
03225;Saint-Désiré;2020;19360
03226;Saint-Didier-en-Donjon;2020;17830
03227;Saint-Didier-la-Forêt;2020;21890
03228;Saint-Éloy-d'Allier;2020;
03229;Saint-Ennemond;2020;20710
03230;Saint-Étienne-de-Vicq;2020;21470
03231;Saint-Fargeol;2020;20480
03232;Saint-Félix;2020;22340
03233;Saint-Genest;2020;23610
03234;Saint-Gérand-de-Vaux;2020;20160
03235;Saint-Gérand-le-Puy;2020;20400
03236;Saint-Germain-des-Fossés;2020;19550
03237;Saint-Germain-de-Salles;2020;19870
03238;Saint-Hilaire;2020;19530
03239;Saint-Léger-sur-Vouzance;2020;19500
03240;Saint-Léon;2020;19390
03241;Saint-Léopardin-d'Augy;2020;18260
03242;Saint-Loup;2020;21130
03243;Saint-Marcel-en-Murat;2020;23700
03244;Saint-Marcel-en-Marcillat;2020;22600
03245;Saint-Martin-des-Lais;2020;22710
03246;Saint-Martinien;2020;21590
03247;Saint-Menoux;2020;20690
03248;Saint-Nicolas-des-Biefs;2020;18640
03249;Saint-Palais;2020;18620
03250;Saint-Pierre-Laval;2020;20680
03251;Saint-Plaisir;2020;20870
03252;Saint-Pont;2020;22700
03253;Saint-Pourçain-sur-Besbre;2020;21290
03254;Saint-Pourçain-sur-Sioule;2020;20420
03255;Saint-Priest-d'Andelot;2020;20990
03256;Saint-Priest-en-Murat;2020;21110
03257;Saint-Prix;2020;21440
03258;Saint-Rémy-en-Rollat;2020;23430
03259;Saint-Sauvier;2020;19430
03260;Saint-Sornin;2020;18610
03261;Sainte-Thérence;2020;22690
03262;Saint-Victor;2020;23930
03263;Saint-Voir;2020;21580
03264;Saint-Yorre;2020;20710
03265;Saligny-sur-Roudon;2020;19530
03266;Sanssat;2020;21650
03267;Saulcet;2020;22730
03268;Saulzet;2020;21530
03269;Sauvagny;2020;
03270;Sazeret;2020;21670
03271;Serbannes;2020;24640
03272;Servilly;2020;18140
03273;Seuillet;2020;22390
03274;Sorbier;2020;18570
03275;Souvigny;2020;20950
03276;Sussat;2020;20800
03277;Target;2020;20030
03278;Taxat-Senat;2020;22130
03279;Teillet-Argenty;2020;20780
03280;Terjat;2020;18810
03281;Le Theil;2020;20170
03282;Theneuille;2020;18160
03283;Thiel-sur-Acolin;2020;20880
03284;Thionne;2020;20630
03285;Tortezais;2020;22260
03286;Toulon-sur-Allier;2020;23650
03287;Treban;2020;20080
03288;Treignat;2020;19020
03289;Treteau;2020;20550
03290;Trévol;2020;24180
03291;Trézelles;2020;20680
03292;Tronget;2020;21170
03293;Urçay;2020;20000
03294;Ussel-d'Allier;2020;23040
03295;Valignat;2020;
03296;Valigny;2020;19220
03297;Vallon-en-Sully;2020;20130
03298;Varennes-sur-Allier;2020;19790
03299;Varennes-sur-Tèche;2020;16770
03300;Vaumas;2020;19030
03301;Vaux;2020;22670
03302;Veauce;2020;
03303;Venas;2020;20260
03304;Vendat;2020;24370
03305;Verneix;2020;22050
03306;Le Vernet;2020;24890
03307;Verneuil-en-Bourbonnais;2020;23770
03308;Vernusse;2020;17720
03309;Le Veurdre;2020;18290
03310;Vichy;2020;19740
03311;Vicq;2020;22980
03312;Vieure;2020;19400
03313;Le Vilhain;2020;20460
03314;Villebret;2020;24520
03315;Villefranche-d'Allier;2020;20540
03316;Villeneuve-sur-Allier;2020;20990
03317;Viplaix;2020;18690
03319;Voussac;2020;20170
03320;Ygrande;2020;19000
03321;Yzeure;2020;22930
04001;Aiglun;2020;24090
04004;Allemagne-en-Provence;2020;20530
04005;Allons;2020;
04006;Allos;2020;20690
04007;Angles;2020;
04008;Annot;2020;19900
04009;Archail;2020;
04012;Aubenas-les-Alpes;2020;
04013;Aubignosc;2020;23240
04016;Authon;2020;
04017;Auzet;2020;
04018;Banon;2020;19280
04019;Barcelonnette;2020;19800
04020;Barles;2020;17650
04021;Barras;2020;20880
04022;Barrême;2020;18300
04023;Bayons;2020;20140
04024;Beaujeu;2020;19940
04025;Beauvezer;2020;20340
04026;Bellaffaire;2020;19930
04027;Bevons;2020;24770
04028;Beynes;2020;18180
04030;Blieux;2020;
04031;Bras-d'Asse;2020;21040
04032;Braux;2020;21950
04033;Ubaye-Serre-Ponçon;2020;19930
04034;La Brillanne;2020;19970
04035;Brunet;2020;21230
04036;Le Brusquet;2020;23820
04037;Le Caire;2020;
04039;Castellane;2020;19940
04040;Le Castellard-Mélan;2020;
04041;Le Castellet;2020;20230
04042;Castellet-lès-Sausses;2020;21580
04043;Val-de-Chalvagne;2020;
04045;Céreste-en-Luberon;2020;19550
04046;Le Chaffaut-Saint-Jurson;2020;22760
